time;cumfrac
295.6666667;0.142857143
295.8333333;0.142857143
296;0.142857143
296.1666667;0.142857143
296.3333333;0.142857143
296.5;0.142857143
296.6666667;0.142857143
296.8333333;0.142857143
297;0.142857143
297.1666667;0.142857143
297.3333333;0.142857143
297.5;0.142857143
297.6666667;0.142857143
297.8333333;0.142857143
298;0.142857143
298.1666667;0.142857143
298.3333333;0.142857143
298.5;0.142857143
298.6666667;0.142857143
298.8333333;0.142857143
299;0.142857143
299.1666667;0.142857143
299.3333333;0.142857143
299.5;0.142857143
299.6666667;0.142857143
299.8333333;0.142857143
300;0.142857143
