time;cumfrac
49.33333333;0
49.5;0
49.66666667;0
49.83333333;0
50;0
50.16666667;0
50.33333333;0
50.5;0
50.66666667;0
50.83333333;0
51;0
51.16666667;0
51.33333333;0
51.5;0
51.66666667;0
51.83333333;0
52;0
52.16666667;0
52.33333333;0
52.5;0
52.66666667;0
52.83333333;0
53;0
53.16666667;0
53.33333333;0
53.5;0
53.66666667;0
53.83333333;0
54;0
54.16666667;0
54.33333333;0
54.5;0
54.66666667;0
54.83333333;0
55;0
55.16666667;0
55.33333333;0
55.5;0
55.66666667;0
55.83333333;0
56;0
56.16666667;0
56.33333333;0
56.5;0
56.66666667;0
56.83333333;0
57;0
57.16666667;0
57.33333333;0
57.5;0
57.66666667;0
57.83333333;0
58;0
58.16666667;0
58.33333333;0
58.5;0
58.66666667;0
58.83333333;0
59;0
59.16666667;0
59.33333333;0
59.5;0
59.66666667;0
59.83333333;0
60;0
60.16666667;0
60.33333333;0
60.5;0
60.66666667;0
60.83333333;0
61;0
61.16666667;0
61.33333333;0
61.5;0
61.66666667;0
61.83333333;0
62;0
62.16666667;0
62.33333333;0
62.5;0
62.66666667;0
62.83333333;0
63;0
63.16666667;0
63.33333333;0
63.5;0
63.66666667;0
63.83333333;0
64;0
64.16666667;0.076923077
64.33333333;0.076923077
64.5;0.076923077
64.66666667;0.076923077
64.83333333;0.076923077
65;0.076923077
65.16666667;0.076923077
65.33333333;0.076923077
65.5;0.076923077
65.66666667;0.076923077
65.83333333;0.076923077
66;0.076923077
66.16666667;0.076923077
66.33333333;0.076923077
66.5;0.076923077
66.66666667;0.076923077
66.83333333;0.076923077
67;0.076923077
67.16666667;0.076923077
67.33333333;0.076923077
67.5;0.076923077
67.66666667;0.076923077
67.83333333;0.076923077
68;0.076923077
68.16666667;0.076923077
68.33333333;0.076923077
68.5;0.076923077
68.66666667;0.076923077
68.83333333;0.076923077
69;0.076923077
69.16666667;0.076923077
69.33333333;0.076923077
69.5;0.076923077
69.66666667;0.076923077
69.83333333;0.076923077
70;0.076923077
70.16666667;0.076923077
70.33333333;0.076923077
70.5;0.076923077
70.66666667;0.153846154
70.83333333;0.153846154
71;0.153846154
71.16666667;0.153846154
71.33333333;0.153846154
71.5;0.153846154
71.66666667;0.153846154
71.83333333;0.153846154
72;0.153846154
72.16666667;0.153846154
72.33333333;0.153846154
72.5;0.153846154
72.66666667;0.153846154
72.83333333;0.153846154
73;0.153846154
73.16666667;0.153846154
73.33333333;0.153846154
73.5;0.153846154
73.66666667;0.153846154
73.83333333;0.153846154
74;0.153846154
74.16666667;0.153846154
74.33333333;0.153846154
74.5;0.153846154
74.66666667;0.153846154
74.83333333;0.153846154
75;0.153846154
75.16666667;0.153846154
75.33333333;0.153846154
75.5;0.153846154
75.66666667;0.153846154
75.83333333;0.153846154
76;0.153846154
76.16666667;0.153846154
76.33333333;0.153846154
76.5;0.153846154
76.66666667;0.153846154
76.83333333;0.153846154
77;0.153846154
77.16666667;0.153846154
77.33333333;0.153846154
77.5;0.153846154
77.66666667;0.153846154
77.83333333;0.153846154
78;0.153846154
78.16666667;0.153846154
78.33333333;0.153846154
78.5;0.153846154
78.66666667;0.153846154
78.83333333;0.153846154
79;0.153846154
79.16666667;0.153846154
79.33333333;0.153846154
79.5;0.153846154
79.66666667;0.153846154
79.83333333;0.153846154
80;0.153846154
80.16666667;0.153846154
80.33333333;0.153846154
80.5;0.153846154
80.66666667;0.153846154
80.83333333;0.153846154
81;0.153846154
81.16666667;0.153846154
81.33333333;0.153846154
81.5;0.153846154
81.66666667;0.153846154
81.83333333;0.153846154
82;0.153846154
82.16666667;0.230769231
82.33333333;0.230769231
82.5;0.230769231
82.66666667;0.230769231
82.83333333;0.230769231
83;0.230769231
83.16666667;0.230769231
83.33333333;0.230769231
83.5;0.230769231
83.66666667;0.230769231
83.83333333;0.230769231
84;0.230769231
84.16666667;0.230769231
84.33333333;0.230769231
84.5;0.230769231
84.66666667;0.230769231
84.83333333;0.230769231
85;0.230769231
85.16666667;0.230769231
85.33333333;0.230769231
85.5;0.230769231
85.66666667;0.230769231
85.83333333;0.230769231
86;0.230769231
86.16666667;0.230769231
86.33333333;0.230769231
86.5;0.230769231
86.66666667;0.230769231
86.83333333;0.230769231
87;0.230769231
87.16666667;0.230769231
87.33333333;0.230769231
87.5;0.230769231
87.66666667;0.230769231
87.83333333;0.230769231
88;0.230769231
88.16666667;0.230769231
88.33333333;0.230769231
88.5;0.230769231
88.66666667;0.230769231
88.83333333;0.230769231
89;0.230769231
89.16666667;0.230769231
89.33333333;0.230769231
89.5;0.230769231
89.66666667;0.307692308
89.83333333;0.307692308
90;0.307692308
90.16666667;0.307692308
90.33333333;0.307692308
90.5;0.307692308
90.66666667;0.307692308
90.83333333;0.307692308
91;0.307692308
91.16666667;0.307692308
91.33333333;0.307692308
91.5;0.307692308
91.66666667;0.307692308
91.83333333;0.307692308
92;0.307692308
92.16666667;0.307692308
92.33333333;0.307692308
92.5;0.307692308
92.66666667;0.307692308
92.83333333;0.307692308
93;0.307692308
93.16666667;0.307692308
93.33333333;0.307692308
93.5;0.307692308
93.66666667;0.307692308
93.83333333;0.307692308
94;0.307692308
94.16666667;0.307692308
94.33333333;0.307692308
94.5;0.307692308
94.66666667;0.307692308
94.83333333;0.307692308
95;0.307692308
95.16666667;0.307692308
95.33333333;0.307692308
95.5;0.307692308
95.66666667;0.384615385
95.83333333;0.384615385
96;0.384615385
96.16666667;0.384615385
96.33333333;0.384615385
96.5;0.384615385
96.66666667;0.461538462
96.83333333;0.461538462
97;0.461538462
97.16666667;0.461538462
97.33333333;0.461538462
97.5;0.461538462
97.66666667;0.461538462
97.83333333;0.461538462
98;0.461538462
98.16666667;0.461538462
98.33333333;0.461538462
98.5;0.461538462
98.66666667;0.461538462
98.83333333;0.461538462
99;0.461538462
99.16666667;0.461538462
99.33333333;0.461538462
99.5;0.461538462
99.66666667;0.461538462
99.83333333;0.461538462
100;0.461538462
100.1666667;0.461538462
100.3333333;0.461538462
100.5;0.461538462
100.6666667;0.461538462
100.8333333;0.461538462
101;0.461538462
101.1666667;0.461538462
101.3333333;0.461538462
101.5;0.461538462
101.6666667;0.461538462
101.8333333;0.461538462
102;0.461538462
102.1666667;0.461538462
102.3333333;0.461538462
102.5;0.461538462
102.6666667;0.461538462
102.8333333;0.461538462
103;0.461538462
103.1666667;0.461538462
103.3333333;0.461538462
103.5;0.461538462
103.6666667;0.461538462
103.8333333;0.461538462
104;0.461538462
104.1666667;0.461538462
104.3333333;0.461538462
104.5;0.461538462
104.6666667;0.461538462
104.8333333;0.461538462
105;0.461538462
105.1666667;0.461538462
105.3333333;0.461538462
105.5;0.461538462
105.6666667;0.461538462
105.8333333;0.461538462
106;0.461538462
106.1666667;0.461538462
106.3333333;0.461538462
106.5;0.461538462
106.6666667;0.461538462
106.8333333;0.461538462
107;0.461538462
107.1666667;0.461538462
107.3333333;0.461538462
107.5;0.461538462
107.6666667;0.461538462
107.8333333;0.461538462
108;0.461538462
108.1666667;0.461538462
108.3333333;0.461538462
108.5;0.461538462
108.6666667;0.461538462
108.8333333;0.461538462
109;0.461538462
109.1666667;0.461538462
109.3333333;0.461538462
109.5;0.461538462
109.6666667;0.461538462
109.8333333;0.461538462
110;0.461538462
110.1666667;0.461538462
110.3333333;0.461538462
110.5;0.461538462
110.6666667;0.461538462
110.8333333;0.461538462
111;0.461538462
111.1666667;0.461538462
111.3333333;0.461538462
111.5;0.461538462
111.6666667;0.461538462
111.8333333;0.461538462
112;0.461538462
112.1666667;0.461538462
112.3333333;0.461538462
112.5;0.461538462
112.6666667;0.538461538
112.8333333;0.538461538
113;0.538461538
113.1666667;0.538461538
113.3333333;0.538461538
113.5;0.538461538
113.6666667;0.538461538
113.8333333;0.538461538
114;0.538461538
114.1666667;0.538461538
114.3333333;0.538461538
114.5;0.538461538
114.6666667;0.538461538
114.8333333;0.538461538
115;0.538461538
115.1666667;0.538461538
115.3333333;0.538461538
115.5;0.538461538
115.6666667;0.538461538
115.8333333;0.538461538
116;0.538461538
116.1666667;0.538461538
116.3333333;0.538461538
116.5;0.538461538
116.6666667;0.538461538
116.8333333;0.538461538
117;0.538461538
117.1666667;0.538461538
117.3333333;0.538461538
117.5;0.538461538
117.6666667;0.538461538
117.8333333;0.538461538
118;0.538461538
118.1666667;0.538461538
118.3333333;0.538461538
118.5;0.538461538
118.6666667;0.538461538
118.8333333;0.538461538
119;0.538461538
119.1666667;0.538461538
119.3333333;0.538461538
119.5;0.538461538
119.6666667;0.538461538
119.8333333;0.538461538
120;0.538461538
120.1666667;0.615384615
120.3333333;0.615384615
120.5;0.615384615
120.6666667;0.615384615
120.8333333;0.615384615
121;0.615384615
121.1666667;0.615384615
121.3333333;0.615384615
121.5;0.615384615
121.6666667;0.615384615
121.8333333;0.615384615
122;0.615384615
122.1666667;0.615384615
122.3333333;0.615384615
122.5;0.615384615
122.6666667;0.615384615
122.8333333;0.615384615
123;0.615384615
123.1666667;0.615384615
123.3333333;0.615384615
123.5;0.615384615
123.6666667;0.615384615
123.8333333;0.615384615
124;0.615384615
124.1666667;0.615384615
124.3333333;0.615384615
124.5;0.615384615
124.6666667;0.615384615
124.8333333;0.615384615
125;0.615384615
125.1666667;0.615384615
125.3333333;0.615384615
125.5;0.615384615
125.6666667;0.615384615
125.8333333;0.615384615
126;0.615384615
126.1666667;0.615384615
126.3333333;0.615384615
126.5;0.615384615
126.6666667;0.615384615
126.8333333;0.615384615
127;0.615384615
127.1666667;0.615384615
127.3333333;0.615384615
127.5;0.615384615
127.6666667;0.615384615
127.8333333;0.615384615
128;0.615384615
128.1666667;0.615384615
128.3333333;0.615384615
128.5;0.615384615
128.6666667;0.615384615
128.8333333;0.615384615
129;0.615384615
129.1666667;0.615384615
129.3333333;0.615384615
129.5;0.615384615
129.6666667;0.615384615
129.8333333;0.615384615
130;0.615384615
130.1666667;0.615384615
130.3333333;0.615384615
130.5;0.615384615
130.6666667;0.615384615
130.8333333;0.615384615
131;0.615384615
131.1666667;0.615384615
131.3333333;0.615384615
131.5;0.615384615
131.6666667;0.615384615
131.8333333;0.615384615
132;0.615384615
132.1666667;0.615384615
132.3333333;0.615384615
132.5;0.615384615
132.6666667;0.615384615
132.8333333;0.615384615
133;0.615384615
133.1666667;0.615384615
133.3333333;0.615384615
133.5;0.615384615
133.6666667;0.615384615
133.8333333;0.615384615
134;0.615384615
134.1666667;0.615384615
134.3333333;0.615384615
134.5;0.615384615
134.6666667;0.615384615
134.8333333;0.615384615
135;0.615384615
135.1666667;0.615384615
135.3333333;0.615384615
135.5;0.615384615
135.6666667;0.615384615
135.8333333;0.615384615
136;0.615384615
136.1666667;0.615384615
136.3333333;0.615384615
136.5;0.615384615
136.6666667;0.615384615
136.8333333;0.615384615
137;0.615384615
137.1666667;0.615384615
137.3333333;0.615384615
137.5;0.615384615
137.6666667;0.615384615
137.8333333;0.615384615
138;0.615384615
138.1666667;0.615384615
138.3333333;0.615384615
138.5;0.615384615
138.6666667;0.615384615
138.8333333;0.615384615
139;0.615384615
139.1666667;0.615384615
139.3333333;0.615384615
139.5;0.615384615
139.6666667;0.615384615
139.8333333;0.615384615
140;0.615384615
140.1666667;0.615384615
140.3333333;0.615384615
140.5;0.615384615
140.6666667;0.615384615
140.8333333;0.615384615
141;0.615384615
141.1666667;0.615384615
141.3333333;0.615384615
141.5;0.615384615
141.6666667;0.615384615
141.8333333;0.615384615
142;0.615384615
142.1666667;0.615384615
142.3333333;0.615384615
142.5;0.615384615
142.6666667;0.615384615
142.8333333;0.615384615
143;0.615384615
143.1666667;0.615384615
143.3333333;0.615384615
143.5;0.615384615
143.6666667;0.615384615
143.8333333;0.615384615
144;0.615384615
144.1666667;0.615384615
144.3333333;0.615384615
144.5;0.615384615
144.6666667;0.615384615
144.8333333;0.615384615
145;0.615384615
145.1666667;0.615384615
145.3333333;0.615384615
145.5;0.615384615
145.6666667;0.615384615
145.8333333;0.615384615
146;0.615384615
146.1666667;0.615384615
146.3333333;0.615384615
146.5;0.615384615
146.6666667;0.615384615
146.8333333;0.615384615
147;0.615384615
147.1666667;0.615384615
147.3333333;0.615384615
147.5;0.615384615
147.6666667;0.615384615
147.8333333;0.615384615
148;0.615384615
148.1666667;0.615384615
148.3333333;0.615384615
148.5;0.615384615
148.6666667;0.615384615
148.8333333;0.615384615
149;0.615384615
149.1666667;0.615384615
149.3333333;0.615384615
149.5;0.615384615
149.6666667;0.615384615
149.8333333;0.615384615
150;0.615384615
